DATA,DOCUMENTO,LOCALIZADOR DO GASTO,FASE,ESPÉCIE,Favorecido,UF DO FAVORECIDO,UG,Unidade Orcamentária,Órgão,Órgão Superior,VALOR,Grupo de Despesa,Elemento de Despesa,Modalidade de Despesa,Plano Orçamentário,Autor Emenda,Unnamed: 17
16/12/2021,153173152532021NE653126,0001 - NACIONAL,Empenho,Não se aplica,08.924.078/0001-04 - MUNICIPIO DE UIRAUNA,PB,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,"299.644,49",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0006 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - EQUIPAMENTO E MOBILIARIO,8100 - RELATOR GERAL,
16/12/2021,153173152532021NE653129,0001 - NACIONAL,Empenho,Não se aplica,82.548.983/0001-60 - MUNICIPIO DE TURVO,SC,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,"200.000,00",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0006 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - EQUIPAMENTO E MOBILIARIO,8100 - RELATOR GERAL,
16/12/2021,153173152532021NE653131,0001 - NACIONAL,Empenho,Não se aplica,23.098.510/0001-49 - MUNICIPIO DE ARAPORA,MG,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,"19.961,35",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0006 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - EQUIPAMENTO E MOBILIARIO,8100 - RELATOR GERAL,
16/12/2021,153173152532021NE653152,0001 - NACIONAL,Empenho,Não se aplica,12.251.468/0001-38 - MUNICIPIO DE OLHO D'AGUA DAS FLORES,AL,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,"2.110.564,36",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0006 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - EQUIPAMENTO E MOBILIARIO,8100 - RELATOR GERAL,
16/12/2021,153173152532021NE653154,0001 - NACIONAL,Empenho,Não se aplica,12.262.721/0001-59 - MUNICIPIO DE FLEXEIRAS,AL,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,"2.462.325,09",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0006 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - EQUIPAMENTO E MOBILIARIO,8100 - RELATOR GERAL,
16/12/2021,153173152532021NE653158,0001 - NACIONAL,Empenho,Não se aplica,12.332.979/0001-84 - MUNICIPIO DE SANTANA DO MUNDAU,AL,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,"4.924.650,18",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0006 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - EQUIPAMENTO E MOBILIARIO,8100 - RELATOR GERAL,
16/12/2021,153173152532021NE653166,0001 - NACIONAL,Empenho,Não se aplica,12.332.946/0001-34 - MUNICIPIO DE UNIAO DOS PALMARES,AL,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,"7.379.580,90",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0006 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - EQUIPAMENTO E MOBILIARIO,8100 - RELATOR GERAL,
16/12/2021,153173152532021NE653167,0001 - NACIONAL,Empenho,Não se aplica,14.043.269/0001-60 - MUNICIPIO DE RIACHAO DO JACUIPE,BA,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,"129.557,06",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0006 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - EQUIPAMENTO E MOBILIARIO,8100 - RELATOR GERAL,
16/12/2021,153173152532021NE653177,0001 - NACIONAL,Empenho,Não se aplica,01.612.771/0001-00 - MUNICIPIO DE SERTAOZINHO,PB,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,"85.130,43",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0006 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - EQUIPAMENTO E MOBILIARIO,8100 - RELATOR GERAL,
16/12/2021,153173152532021NE653178,0001 - NACIONAL,Empenho,Não se aplica,08.294.654/0001-87 - MUNICIPIO DE PEDRO AVELINO,RN,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,"145.802,85",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0006 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - EQUIPAMENTO E MOBILIARIO,8100 - RELATOR GERAL,
16/12/2021,153173152532021NE653275,0001 - NACIONAL,Empenho,Não se aplica,83.102.848/0001-59 - MUNICIPIO DE GARUVA,SC,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,"26.409,84",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0006 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - EQUIPAMENTO E MOBILIARIO,8100 - RELATOR GERAL,
16/12/2021,153173152532021NS062637,0001 - NACIONAL,Liquidação,Não se aplica,75.788.349/0001-39 - MUNICIPIO DE JAPURA,PR,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,-,4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0006 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - EQUIPAMENTO E MOBILIARIO,8100 - RELATOR GERAL,
16/12/2021,153173152532021NS062639,0001 - NACIONAL,Liquidação,Não se aplica,06.716.906/0001-93 - MUNICIPIO DE SAO MIGUEL DO TAPUIO,PI,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,-,4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0006 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - EQUIPAMENTO E MOBILIARIO,8100 - RELATOR GERAL,
16/12/2021,153173152532021NS062687,0001 - NACIONAL,Liquidação,Não se aplica,04.283.578/0001-53 - MUNICIPIO DE NHAMUNDA,AM,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,-,4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0006 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - EQUIPAMENTO E MOBILIARIO,8100 - RELATOR GERAL,
16/12/2021,153173152532021NS062691,0001 - NACIONAL,Liquidação,Não se aplica,04.283.578/0001-53 - MUNICIPIO DE NHAMUNDA,AM,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,-,4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0006 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - EQUIPAMENTO E MOBILIARIO,8100 - RELATOR GERAL,
16/12/2021,153173152532021NS062701,0001 - NACIONAL,Liquidação,Não se aplica,45.291.234/0001-73 - MUNICIPIO DE COLINA,SP,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,-,4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0006 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - EQUIPAMENTO E MOBILIARIO,8100 - RELATOR GERAL,
16/12/2021,153173152532021NS062750,0001 - NACIONAL,Liquidação,Não se aplica,87.890.992/0001-58 - MUNICIPIO DE GRAVATAI,RS,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,-,4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0006 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - EQUIPAMENTO E MOBILIARIO,8100 - RELATOR GERAL,
16/12/2021,153173152532021OB827854,0001 - NACIONAL,Pagamento,Original,75.788.349/0001-39 - MUNICIPIO DE JAPURA,PR,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,"9.670,97",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0006 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - EQUIPAMENTO E MOBILIARIO,8100 - RELATOR GERAL,
16/12/2021,153173152532021OB827855,0001 - NACIONAL,Pagamento,Original,06.716.906/0001-93 - MUNICIPIO DE SAO MIGUEL DO TAPUIO,PI,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,"10.017,22",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0006 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - EQUIPAMENTO E MOBILIARIO,8100 - RELATOR GERAL,
16/12/2021,153173152532021OB827882,0001 - NACIONAL,Pagamento,Original,45.291.234/0001-73 - MUNICIPIO DE COLINA,SP,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,"3.722,00",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0006 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - EQUIPAMENTO E MOBILIARIO,8100 - RELATOR GERAL,
16/12/2021,153173152532021OB827905,0001 - NACIONAL,Pagamento,Original,87.890.992/0001-58 - MUNICIPIO DE GRAVATAI,RS,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,"919,66",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0006 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - EQUIPAMENTO E MOBILIARIO,8100 - RELATOR GERAL,
17/12/2021,153173152532021NE653321,0001 - NACIONAL,Empenho,Não se aplica,76.970.326/0001-03 - MUNICIPIO DE COLORADO,PR,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,"8.750,46",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0006 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - EQUIPAMENTO E MOBILIARIO,8100 - RELATOR GERAL,
17/12/2021,153173152532021NE653495,0001 - NACIONAL,Empenho,Não se aplica,01.604.139/0001-07 - MUNICIPIO DE SEROPEDICA,RJ,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,"572.741,92",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0006 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - EQUIPAMENTO E MOBILIARIO,8100 - RELATOR GERAL,
17/12/2021,153173152532021NE653496,0001 - NACIONAL,Empenho,Não se aplica,10.144.426/0001-72 - MUNICIPIO DE PARANATAMA,PE,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,"54.811,71",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0006 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - EQUIPAMENTO E MOBILIARIO,8100 - RELATOR GERAL,
17/12/2021,153173152532021NE653499,0001 - NACIONAL,Empenho,Não se aplica,46.444.063/0001-38 - MUNICIPIO DE SOCORRO,SP,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,"186.641,88",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0006 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - EQUIPAMENTO E MOBILIARIO,8100 - RELATOR GERAL,
18/12/2021,153173152532021NS063981,0001 - NACIONAL,Liquidação,Não se aplica,45.709.912/0001-75 - MUNICIPIO DE VIRADOURO,SP,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,-,4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0006 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - EQUIPAMENTO E MOBILIARIO,8100 - RELATOR GERAL,
18/12/2021,153173152532021NS063985,0001 - NACIONAL,Liquidação,Não se aplica,04.283.578/0001-53 - MUNICIPIO DE NHAMUNDA,AM,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,-,4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0006 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - EQUIPAMENTO E MOBILIARIO,8100 - RELATOR GERAL,
18/12/2021,153173152532021NS063987,0001 - NACIONAL,Liquidação,Não se aplica,06.554.356/0001-53 - MUNICIPIO DE BOM JESUS,PI,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,-,4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0006 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - EQUIPAMENTO E MOBILIARIO,8100 - RELATOR GERAL,
18/12/2021,153173152532021NS064221,0001 - NACIONAL,Liquidação,Não se aplica,04.530.135/0001-10 - MUNICIPIO DE PAUINI,AM,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,-,4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0006 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - EQUIPAMENTO E MOBILIARIO,8100 - RELATOR GERAL,
18/12/2021,153173152532021NS064223,0001 - NACIONAL,Liquidação,Não se aplica,46.162.178/0001-30 - MUNICIPIO DE BARBOSA,SP,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,-,4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0006 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - EQUIPAMENTO E MOBILIARIO,8100 - RELATOR GERAL,
18/12/2021,153173152532021NS064225,0001 - NACIONAL,Liquidação,Não se aplica,04.530.135/0001-10 - MUNICIPIO DE PAUINI,AM,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,-,4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0006 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - EQUIPAMENTO E MOBILIARIO,8100 - RELATOR GERAL,
18/12/2021,153173152532021NS064229,0001 - NACIONAL,Liquidação,Não se aplica,04.530.135/0001-10 - MUNICIPIO DE PAUINI,AM,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,-,4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0006 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - EQUIPAMENTO E MOBILIARIO,8100 - RELATOR GERAL,
18/12/2021,153173152532021NS064231,0001 - NACIONAL,Liquidação,Não se aplica,04.530.135/0001-10 - MUNICIPIO DE PAUINI,AM,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,-,4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0006 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - EQUIPAMENTO E MOBILIARIO,8100 - RELATOR GERAL,
18/12/2021,153173152532021NS064233,0001 - NACIONAL,Liquidação,Não se aplica,04.530.135/0001-10 - MUNICIPIO DE PAUINI,AM,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,-,4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0006 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - EQUIPAMENTO E MOBILIARIO,8100 - RELATOR GERAL,
18/12/2021,153173152532021NS064235,0001 - NACIONAL,Liquidação,Não se aplica,82.916.800/0001-11 - MUNICIPIO DE ICARA,SC,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,-,4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0006 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - EQUIPAMENTO E MOBILIARIO,8100 - RELATOR GERAL,
18/12/2021,153173152532021NS064237,0001 - NACIONAL,Liquidação,Não se aplica,23.006.331/0001-34 - MUNICIPIO DE CAREIRO DA VARZEA,AM,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,-,4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0006 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - EQUIPAMENTO E MOBILIARIO,8100 - RELATOR GERAL,
18/12/2021,153173152532021NS064239,0001 - NACIONAL,Liquidação,Não se aplica,04.629.283/0001-96 - MUNICIPIO DE BOA VISTA DO RAMOS,AM,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,-,4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0006 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - EQUIPAMENTO E MOBILIARIO,8100 - RELATOR GERAL,
18/12/2021,153173152532021NS064241,0001 - NACIONAL,Liquidação,Não se aplica,04.283.578/0001-53 - MUNICIPIO DE NHAMUNDA,AM,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,-,4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0006 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - EQUIPAMENTO E MOBILIARIO,8100 - RELATOR GERAL,
18/12/2021,153173152532021NS064243,0001 - NACIONAL,Liquidação,Não se aplica,04.530.135/0001-10 - MUNICIPIO DE PAUINI,AM,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,-,4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0006 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - EQUIPAMENTO E MOBILIARIO,8100 - RELATOR GERAL,
20/12/2021,153173152532021NE651577,0001 - NACIONAL,Empenho,Não se aplica,04.530.390/0001-62 - MUNICIPIO DE TAPAUA,AM,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,"0,00",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0006 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - EQUIPAMENTO E MOBILIARIO,8100 - RELATOR GERAL,
20/12/2021,153173152532021NE651582,0001 - NACIONAL,Empenho,Não se aplica,04.530.390/0001-62 - MUNICIPIO DE TAPAUA,AM,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,"0,00",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0006 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - EQUIPAMENTO E MOBILIARIO,8100 - RELATOR GERAL,
20/12/2021,153173152532021NE651583,0001 - NACIONAL,Empenho,Não se aplica,04.530.390/0001-62 - MUNICIPIO DE TAPAUA,AM,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,"0,00",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0006 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - EQUIPAMENTO E MOBILIARIO,8100 - RELATOR GERAL,
20/12/2021,153173152532021NE653587,0001 - NACIONAL,Empenho,Não se aplica,85.997.237/0001-41 - MUNICIPIO DE SANTA CECILIA,SC,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,"130.000,00",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0006 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - EQUIPAMENTO E MOBILIARIO,8100 - RELATOR GERAL,
20/12/2021,153173152532021NE653628,0001 - NACIONAL,Empenho,Não se aplica,12.262.721/0001-59 - MUNICIPIO DE FLEXEIRAS,AL,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,"3.926,81",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0006 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - EQUIPAMENTO E MOBILIARIO,8100 - RELATOR GERAL,
20/12/2021,153173152532021NE653629,0001 - NACIONAL,Empenho,Não se aplica,12.332.946/0001-34 - MUNICIPIO DE UNIAO DOS PALMARES,AL,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,"702.817,23",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0006 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - EQUIPAMENTO E MOBILIARIO,8100 - RELATOR GERAL,
20/12/2021,153173152532021NE653631,0001 - NACIONAL,Empenho,Não se aplica,12.330.916/0001-99 - MUNICIPIO DE SAO JOSE DA LAJE,AL,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,"13.883,38",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0006 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - EQUIPAMENTO E MOBILIARIO,8100 - RELATOR GERAL,
20/12/2021,153173152532021NS065074,0001 - NACIONAL,Liquidação,Não se aplica,82.916.800/0001-11 - MUNICIPIO DE ICARA,SC,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,-,4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0006 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - EQUIPAMENTO E MOBILIARIO,8100 - RELATOR GERAL,
20/12/2021,153173152532021NS065169,0001 - NACIONAL,Liquidação,Não se aplica,12.224.895/0001-27 - MUNICIPIO DE DELMIRO GOUVEIA,AL,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,-,4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0006 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - EQUIPAMENTO E MOBILIARIO,8100 - RELATOR GERAL,
